J-Date,J-Date,Open,High,Low,Close,Final,Volume,Value,No,Ticker,Name,Market
2023-07-15,1402-04-24,5630.0,5830.0,5340.0,5380.0,5570.0,10152015.0,56586846250.0,897.0,خزر,فنرسازی زر,بورس
2023-07-16,1402-04-25,5320.0,5500.0,5190.0,5190.0,5210.0,10797451.0,56211533040.0,913.0,خزر,فنرسازی زر,بورس
2023-07-17,1402-04-26,4950.0,5100.0,4850.0,5010.0,4880.0,15840073.0,77375987170.0,759.0,خزر,فنرسازی زر,بورس
2023-07-18,1402-04-27,4950.0,5220.0,4950.0,5220.0,5140.0,7417110.0,38141707140.0,618.0,خزر,فنرسازی زر,بورس
2023-07-19,1402-04-28,5250.0,5490.0,4960.0,4980.0,5250.0,12163896.0,63803076640.0,964.0,خزر,فنرسازی زر,بورس
2023-07-22,1402-04-31,5180.0,5450.0,4990.0,5120.0,5160.0,10930913.0,56388554460.0,880.0,خزر,فنرسازی زر,بورس
2023-07-23,1402-05-01,5180.0,5330.0,5040.0,5140.0,5190.0,5352031.0,27753484720.0,452.0,خزر,فنرسازی زر,بورس
2023-07-24,1402-05-02,5220.0,5310.0,5070.0,5150.0,5210.0,5211393.0,27127272970.0,435.0,خزر,فنرسازی زر,بورس
2023-07-25,1402-05-03,5220.0,5360.0,4910.0,5100.0,5110.0,8730369.0,44603848730.0,889.0,خزر,فنرسازی زر,بورس
2023-07-26,1402-05-04,5030.0,5460.0,4900.0,5460.0,5400.0,21141120.0,114163513870.0,1123.0,خزر,فنرسازی زر,بورس
2023-07-29,1402-05-07,5450.0,5680.0,5340.0,5540.0,5520.0,13854661.0,76498178820.0,957.0,خزر,فنرسازی زر,بورس
2023-07-30,1402-05-08,5530.0,5530.0,5140.0,5140.0,5230.0,12249298.0,64077366910.0,1286.0,خزر,فنرسازی زر,بورس
2023-07-31,1402-05-09,5260.0,5490.0,5200.0,5430.0,5320.0,4287002.0,22804423200.0,460.0,خزر,فنرسازی زر,بورس
2023-08-01,1402-05-10,5400.0,5590.0,5340.0,5580.0,5480.0,6762413.0,37042046830.0,496.0,خزر,فنرسازی زر,بورس
2023-08-02,1402-05-10,5400.0,5590.0,5340.0,5580.0,5480.0,6762413.0,37042046830.0,496.0,خزر,فنرسازی زر,بورس
2023-08-05,1402-05-14,5600.0,5800.0,5560.0,5750.0,5720.0,6989234.0,39982121330.0,687.0,خزر,فنرسازی زر,بورس
2023-08-06,1402-05-15,5770.0,5770.0,5500.0,5710.0,5650.0,6435466.0,36332499060.0,530.0,خزر,فنرسازی زر,بورس
2023-08-07,1402-05-16,5620.0,5880.0,5610.0,5680.0,5710.0,10487897.0,59885809490.0,692.0,خزر,فنرسازی زر,بورس
2023-08-08,1402-05-17,5480.0,5740.0,5460.0,5610.0,5570.0,6348605.0,35369446240.0,492.0,خزر,فنرسازی زر,بورس
2023-08-09,1402-05-18,5620.0,5650.0,5320.0,5330.0,5430.0,4183991.0,22732599190.0,525.0,خزر,فنرسازی زر,بورس
2023-08-12,1402-05-21,5300.0,5810.0,5140.0,5710.0,5600.0,22114057.0,123903238590.0,1564.0,خزر,فنرسازی زر,بورس
2023-08-13,1402-05-22,5690.0,5770.0,5460.0,5610.0,5660.0,10829346.0,61267792610.0,910.0,خزر,فنرسازی زر,بورس
2023-08-14,1402-05-23,5660.0,5830.0,5380.0,5380.0,5600.0,12055199.0,67510619060.0,991.0,خزر,فنرسازی زر,بورس
2023-08-15,1402-05-24,5560.0,5560.0,5210.0,5260.0,5290.0,12203876.0,64526170660.0,913.0,خزر,فنرسازی زر,بورس
2023-08-16,1402-05-25,5300.0,5400.0,5070.0,5190.0,5200.0,7990445.0,41539099340.0,690.0,خزر,فنرسازی زر,بورس
2023-08-19,1402-05-28,5170.0,5220.0,4840.0,4860.0,4920.0,11516856.0,56688670500.0,921.0,خزر,فنرسازی زر,بورس
